itemid,shopid,product_name,stock,sold,historical_sold,brand,catid,price,price_min,price_max,shop_name,follower_count,products,rating_normal,rating_bad,rating_good,item_count,rating_star,response_time,response_rate,Unisex,Female,Male,color,size,kimono,kaki,jean,bomber,cardigan,sơ mi,gió/dù/jacket,blazer,croptop/gile,thể thao,áo khoác phao/áo phao,nỉ/hoodie,denim,dạ/lông,len,da,chống nắng,thun,lửng,time_summer,time_winter,location_encoded
16784596326,753695314,Áo Khoác Lông mượt 2 Lớp siêu ấm Thời Trang Mùa Đông- Lông cừu cao câp - hàng chuẩn i hình - kèm ảnh thật COOL STORE,12201,100,120,0,100017,2600000,2600000,2600000,COOL STORE - FASHION,5864,107,72,23,1811,107,4.78328,6413.0,95,1,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2134790,2529000,175.13039469034368
17956134621,753695314,"Áo khoác NIKE chính hãng , chất liệu dù 2 lớp cao cấp - COOL STORE",4662,10,252,0,100017,1650000,1650000,1650000,COOL STORE - FASHION,5864,107,72,23,1811,107,4.78328,6413.0,95,1,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14155148,2529000,142.6484562134713
16581192983,753695314,"Áo khoác bomber 2 lớp cổ bẻ cao cấp , chất dày dặn , hàng chuẩn from . bao chất liệu COOL STORE 411",12432,0,6,0,100017,1500000,1500000,1500000,COOL STORE - FASHION,5864,107,72,23,1811,107,4.78328,6413.0,95,1,0,0,2,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5162739,2529000,175.13039469034368
16386892882,753695314,Áo khoác lông 1889 2 Lớp siêu ấm Thời Trang Mùa Đông- Lông cừu cao câp - hàng chuẩn i hình - kèm ảnh thật COOL STORE,6160,10,10,0,100017,1850000,1850000,1850000,COOL STORE - FASHION,5864,107,72,23,1811,107,4.78328,6413.0,95,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2332643,142.6484562134713
13695153891,753695314,"Áo khoác TEELAB jacket dù 2 lớp unisex - Áo khoác Ullzang Basic có form rộng , hàng chuẩn COOL STORE 469",361,34,125,0,100017,1490000,1490000,1490000,COOL STORE - FASHION,5864,107,72,23,1811,107,4.78328,6413.0,95,1,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6367242,2529000,142.6484562134713
16784242137,753695314,Áo khoác bomber chữ say bey nam nữ 2 lớp năng động cá tính cao cấp CoolStore 477,7995,0,5,0,100017,1400000,1400000,1500000,COOL STORE - FASHION,5864,107,72,23,1811,107,4.78328,6413.0,95,1,0,0,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2424626,2529000,198.4683934057494
18325895809,753695314,"Áo khoác Jacket chất dù 2 lớp dày dặn phong cách trẻ trung năng động , chuẩn from COOL STORE 470",471,4,25,0,100017,1490000,1490000,1490000,COOL STORE - FASHION,5864,107,72,23,1811,107,4.78328,6413.0,95,1,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6366980,2529000,198.4683934057494
18051669646,753695314,Áo khoác croptop 2 lớp FORM LỬNG Áo khoác chống nắng chống tia UV cực tốt hàng cao câp chuẩn form COOL STORE 480,14996,17,17,0,100017,1490000,1490000,1490000,COOL STORE - FASHION,5864,107,72,23,1811,107,4.78328,6413.0,95,1,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2416886,175.13039469034368
19325896669,753695314,"Áo Khoác bomber nhung tăm 2 lớp cao cấp thêu chữ LESATO Jean Nam Nữ , hàng chuẩn chính hãng chuẩn from COOL STORE 471",931,17,61,0,100011,1850000,1850000,1850000,COOL STORE - FASHION,5864,107,72,23,1811,107,4.78328,6413.0,95,1,0,0,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6366516,2529000,198.4683934057494
21554563277,753695314,"Áo khoác nỉ khoá kéo chất dày dặn , hàng chuẩn i hình , hàng cao câp , chuẩn form COOL STORE 512",6134,35,35,0,100017,1800000,1800000,1800000,COOL STORE - FASHION,5864,107,72,23,1811,107,4.78328,6413.0,95,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1550814,198.4683934057494
18442082369,753695314,Áo khoác bomber chữ R 2 lớp dày dặn nam nữ phong cách trẻ trung hàng cao cấp CoolStore 440,7995,0,5,0,100017,1500000,1500000,1500000,COOL STORE - FASHION,5864,107,72,23,1811,107,4.78328,6413.0,95,1,0,0,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2425759,2529000,198.4683934057494
19551670020,753695314,"Áo khoác Adidas 2 lớp , hàng chuẩn from xịn , dày dặn COOL STORE 483",12410,9,9,0,100017,1490000,1490000,1490000,COOL STORE - FASHION,5864,107,72,23,1811,107,4.78328,6413.0,95,1,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2416355,175.13039469034368
19705942250,753695314,"Áo Khoác NIKE Logo Thêu , Chất Liệu Dù 2 Lớp Cao Cấp , Hàng Đầy Đủ Tem Mác Chính Hãng COOL STORE 397",3869,13,150,0,100017,1650000,1650000,1650000,COOL STORE - FASHION,5864,107,72,23,1811,107,4.78328,6413.0,95,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11039460,2529000,163.93297825887112
21542085378,753695314,Áo khoác addidas nam nữ cá tính năng động trẻ trung phong cách CoolStore 459,14996,3,4,0,100017,1800000,1800000,1800000,COOL STORE - FASHION,5864,107,72,23,1811,107,4.78328,6413.0,95,1,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2424361,2529000,163.93297825887112
14592247356,753695314,Áo khoác sweeder unisex nam nữ siêu đẹp chất vải 2 lớp dày dặn hàng cao cấp CoolStore 425,1688,2,8,0,100017,1620000,1620000,1620000,COOL STORE - FASHION,5864,107,72,23,1811,107,4.78328,6413.0,95,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2440711,2529000,198.4683934057494
20742022141,753695314,Áo khoác bomber Yami chất dày dặn unisex nam nữ chất lượng cao CoolStore 410,3391,0,1,0,100011,1620000,1620000,1620000,COOL STORE - FASHION,5864,107,72,23,1811,107,4.78328,6413.0,95,1,0,0,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2442217,2529000,163.93297825887112
20142085370,753695314,Áo khoác dù 2 lớp form rộng unisex nam nữ khoác ngoài dáng rộng dễ phối đồ cao cấp CoolStore 452,7971,28,29,0,100017,1500000,1500000,1500000,COOL STORE - FASHION,5864,107,72,23,1811,107,4.78328,6413.0,95,1,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2424901,2529000,198.4683934057494
11237517842,476682976,Áo khoác dáng rộng họa tiết báo giấy thêu hình chữ thập cổ điển thời trang mùa xuân cho nữ ,6107,32,103,0,100017,3728520,3728520,3728520,DISONJS-Thời trang của phụ nữ,30724,556,206,164,4015,556,4.690241,22111.0,45,0,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19062036,18297000,50.45626510934952
10148227052,476682976,Set áo sơ mi dáng rộng và áo khoác không tay họa tiết bướm thời trang mùa thu 2022 dành cho nữ (có bán lẻ),11059,1,32,0,100017,1620000,1620000,2880000,DISONJS-Thời trang của phụ nữ,30724,556,206,164,4015,556,4.690241,22111.0,45,0,1,0,3,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17416048,18297000,51.38393611476849
10437522832,476682976,Áo Khoác Cardigan Mỏng Có Mũ Trùm Đầu Thời Trang Mùa Thu Cho Nữ 2021,8993,2,6,0,100017,1574060,1574060,2106000,DISONJS-Thời trang của phụ nữ,30724,556,206,164,4015,556,4.690241,22111.0,45,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19061867,18297000,42.09142922119013
12205164009,476682976,Áo khoác dáng rộng phong cách thời trang Hàn Quốc cho nữ,5710,1,42,0,100017,3078520,3078520,3078520,DISONJS-Thời trang của phụ nữ,30724,556,206,164,4015,556,4.690241,22111.0,45,0,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17937639,18297000,50.45626510934952
17526677935,476682976,Áo Khoác bomber Có Nón Thời Trang Nữ,11645,7,50,0,100017,4100000,4100000,4100000,DISONJS-Thời trang của phụ nữ,30724,556,206,164,4015,556,4.690241,22111.0,45,0,1,0,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15768000,3874108,50.8472431746785
12444615782,476682976,Áo khoác len dáng dài màu trắng thời trang chất lượng cao cho nữ,3639,11,44,0,100017,4903390,4903390,4956560,DISONJS-Thời trang của phụ nữ,30724,556,206,164,4015,556,4.690241,22111.0,45,0,1,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15768000,15283562,50.45626510934952
3089915041,476682976,Áo khoác mỏng kẻ sọc dáng rộng có dây kéo và mũ trùm đầu phong cách Âu Mỹ thời trang xuân thu cho nữ,3982,1,20,0,100017,2160000,2160000,2160000,DISONJS-Thời trang của phụ nữ,30724,556,206,164,4015,556,4.690241,22111.0,45,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19062434,18297000,51.38393611476849
11249412199,476682976,Áo khoác dáng rộng có khóa kéo phong cách thu đông mới cổ điển cá tính dành cho nữ,12479,3,11,0,100017,2599110,2599110,2981190,DISONJS-Thời trang của phụ nữ,30724,556,206,164,4015,556,4.690241,22111.0,45,0,1,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17159994,18297000,51.38393611476849
12509440887,476682976,Áo khoác dáng ngắn phong cách mùa thu thời trang thanh lịch cho nữ,2708,14,291,0,100017,3204000,3204000,3204000,DISONJS-Thời trang của phụ nữ,30724,556,206,164,4015,556,4.690241,22111.0,45,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17328820,18297000,42.09142922119013
11537518041,476682976,Áo Khoác Nữ Dáng Rộng Phong Cách Âu Mỹ Thời Trang,590,3,14,0,100017,2620860,2620860,2620860,DISONJS-Thời trang của phụ nữ,30724,556,206,164,4015,556,4.690241,22111.0,45,0,1,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19061982,18297000,50.8472431746785
17567806578,476682976,Bộ Áo Khoác Denim Phối Đầm Yếm Ngắn Kiểu Hồng Kông Retro Cá Tính Cho Nữ,11519,0,2,0,100017,1990960,1990960,4162680,DISONJS-Thời trang của phụ nữ,30724,556,206,164,4015,556,4.690241,22111.0,45,0,1,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11929211,2529000,50.45626510934952
13305152726,476682976,Áo Khoác Vest Dáng Rộng Phối Màu Tương Phản Thời Trang Mùa Thu Cho Nữ 2022,3974,2,24,0,100017,3283760,3283760,3283760,DISONJS-Thời trang của phụ nữ,30724,556,206,164,4015,556,4.690241,22111.0,45,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17937538,18297000,51.38393611476849
18553346218,256173753,Áo khoác nhung kiểu bomber hình thêu cực sắc nét form rộng. Áo khoác nam nữ phong cách trẻ trung dễ phối đồ - K108,4502,10,10,0,100011,1113750,1113750,1113750,GennZ fashion,5,72,0,0,3,72,5.0,66.0,86,1,0,0,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1893603,329.5219575852767
19953343084,256173753,"Áo khoác nỉ hoodie dây kéo form rộng unisex hai màu đen trắng dễ mặc, áo nỉ có mũ hình in nổi bền đẹp - K101",1408,10,10,0,100011,1150000,1150000,1150000,GennZ fashion,5,72,0,0,3,72,5.0,66.0,86,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1894810,329.5219575852767
18353337583,256173753,"Áo khoác nỉ unisex BASIC chất vải nỉ mềm mịn, áo nỉ unisex form rộng phòng cách Ulzzang dài tay nón 2 lớp - K076",980,10,10,0,100011,1000000,1000000,1000000,GennZ fashion,5,72,0,0,3,72,5.0,66.0,86,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1897629,325.87231721896677
999404169,20060561,(Được chọn màu) Áo ghi lê cotton nỉ MÀU sơ sinh đến 9kg Miatop/ Áo khoác ghile em bé,27,2,18,0,100633,490000,490000,510000,Đồ sơ sinh Sunny,1919,705,44,11,4510,705,4.941845,7100.0,100,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,78840000,66851306,202.59421163181963
845810771,20060561,(Được chọn màu) Áo ghi lê cotton nỉ HOẠ TIẾT sơ sinh đến 9kg Miatop/ Áo khoác ghile em bé,27,1,61,0,100633,470000,470000,510000,Đồ sơ sinh Sunny,1919,705,44,11,4510,705,4.941845,7100.0,100,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,78840000,72122435,191.13745371984197
19738307171,45657418,"CHUBBIE © WIND JACKET - Áo khoác mỏng 1 lớp, có mũ, chất liệu sóng",42,32,74,0,100017,2280000,2280000,2280000,chubbiestore,83745,57,200,54,11784,57,4.910253,6187.0,90,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3295234,2529000,339.78366065839884
13931518140,320067637,"💕 Áo khoác phao bông lót lông dày ấm cho bé,  💕",999,0,62,0,100633,2890000,2890000,2890000,Hana 68 hana,51098,30,7,1,1055,30,4.965206,1837.0,91,1,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15768000,16836768,339.78366065839884
11558764315,320067637,"💕 Áo khoác lót lông đuôi tôm tai thỏ cho bé dày ấm (có ảnh thật ạ), áo khoác cho bé thời trang💕",1136,15,169,0,100633,2420000,2420000,2860000,Hana 68 hana,51098,30,7,1,1055,30,4.965206,1837.0,91,1,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15768000,17414945,325.87231721896677
14190770017,320067637,"💕 Áo khoác dạ bé gái siêu xinh dày dặn chất đẹp, áo khoác trẻ em 💕",11942,19,41,0,100633,2290000,2290000,2290000,Hana 68 hana,51098,30,7,1,1055,30,4.965206,1837.0,91,1,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5111997,2529000,329.5219575852767
14008853273,320067637,"💕Áo khoác len lót lông 3 màu dày đẹp cho bé, áo khoác cho bé gái cực xinh💕",1915,61,178,0,100633,2700000,2700000,2700000,Hana 68 hana,51098,30,7,1,1055,30,4.965206,1837.0,91,1,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15768000,13281792,325.87231721896677
12727097622,320067637,"💕 Áo Khoác Cardigan dài tay dễ thương học sinh sinh viên,  Áo len dài tay JK Nhật Bản 💕",928,33,74,0,100017,1850000,1850000,1850000,Hana 68 hana,51098,30,7,1,1055,30,4.965206,1837.0,91,1,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15768000,17414581,329.5219575852767
13027101005,320067637,"💕 Áo khoác phao lót lông cừu siêu ấm cho bé trai và bé gái, áo phao cho bé mặc được cả 2 mặt 💕",1932,19,157,0,100633,2310000,2310000,2310000,Hana 68 hana,51098,30,7,1,1055,30,4.965206,1837.0,91,1,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15768000,17414935,324.14989264559887
10776390824,320067637,"💕 Áo khoác bông bé gái tai thỏ dày ấm cho bé gái 2021, áo khoác dày cho bé gái thời trang💕",692,37,106,0,100633,1970000,1970000,1970000,Hana 68 hana,51098,30,7,1,1055,30,4.965206,1837.0,91,1,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15768000,12591342,325.87231721896677
12027105688,320067637,"💕 Áo khoác phao bé gái siêu xinh dày ấm, áo khoác cho bé gái 💕",1170,8,140,0,100633,3910000,3910000,3910000,Hana 68 hana,51098,30,7,1,1055,30,4.965206,1837.0,91,1,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15768000,17415033,339.78366065839884
14317543008,492167840,Áo Khoác Vest Nỉ Gấu Cho Chó Mèo Quần Áo Mùa Đông Mặc Ấm Cho Thú Cưng Thời Trang Amun Pet,27,37,104,0,100631,890000,890000,1590000,Amun Pet Shop-Quần Áo Thú Cưng,19321,97,5,4,1251,97,4.965406,2485.0,98,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15768000,12073761,339.78366065839884
13842142274,492167840,Áo Hoodie Cho Chó Mèo Mẫu Áo Khoác Nỉ Có Mũ Mùa Thu Đông Cho Thú Cưng Cao Cấp Giá Rẻ Amun Pet,24,2,79,0,100631,1290000,1290000,1390000,Amun Pet Shop-Quần Áo Thú Cưng,19321,97,5,4,1251,97,4.965406,2485.0,98,1,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15768000,15546101,339.78366065839884
19150220357,492167840,Áo Khoác Vest Cho Chó Mèo Có Móc Dây Dắt Áo Khoác Lông Quần Áo Mùa Đông Cho Thú Cưng Cao Cấp Giá Rẻ AmunPet,86,12,12,0,100631,1390000,1390000,1890000,Amun Pet Shop-Quần Áo Thú Cưng,19321,97,5,4,1251,97,4.965406,2485.0,98,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347716,2529000,325.87231721896677
12243155951,492167840,Áo Hoodie Cho Chó Mèo Tai Thỏ Mùa Thu Đông Mẫu Áo Khoác Có Mũ Cho Thú Cưng Đáng Yêu Quần Áo Thời Trang Amun Pet,23,6,30,0,100631,1290000,1290000,1390000,Amun Pet Shop-Quần Áo Thú Cưng,19321,97,5,4,1251,97,4.965406,2485.0,98,1,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15768000,15448631,339.78366065839884
15492782628,38901649,(Super sale 20/10]Áo khoác Jacket dài tay đính đá Pha lê trái tim Elise by Clara,36,36,54,0,100017,5220000,5220000,5220000,Clara.Design,1043,42,0,1,149,42,4.946154,1596.0,90,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1461076,2529000,324.14989264559887
16386974579,38901649,(giảm giá 20/10) LUNA SET - áo khoác nơ (Châm cài áo mua riêng trong shop có bán rời),29,11,11,0,100017,4248000,4248000,4248000,Clara.Design,1043,42,0,1,149,42,4.946154,1596.0,90,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2251166,329.5219575852767
21052177854,38901649,LUNA SET - Váy cổ sơ mi và áo khoác nơ (châm cài váy và áo bán rời trong shop),59,10,10,0,100017,4248000,4248000,4464000,Clara.Design,1043,42,0,1,149,42,4.946154,1596.0,90,1,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2251706,329.5219575852767
13651873278,220327433,"[FREE SHIP] Bomber,áo khoác GIVECHI tay da viền trắng thêu chữ dọc lưng",207944,10,2062,0,100011,270000,270000,1350000,giayhanoi_29,1242,119,163,137,2108,119,4.516202,11416.0,79,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15768000,14347207,1256.3840065192744
15400599695,220327433,"Áo Khoác Bomber MLB NY, Áo Khoác Varsity MLB vải nỉ tay da unisex..",210252,14,2571,1,100017,320000,320000,1600000,giayhanoi_29,1242,119,163,137,2108,119,4.516202,11416.0,79,1,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15768000,14348225,1126.3110412268354
13751864468,220327433,"Áo bomber NY bóng chày tay da lộn unisex, áo khoác bóng chày Mophus MB002",17086,0,2027,0,100017,270000,270000,1350000,giayhanoi_29,1242,119,163,137,2108,119,4.516202,11416.0,79,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15768000,14348177,1126.3110412268354
12151691713,220327433,"Áo hoodie nam nữ form rộng, áo khoác hoodie nam nữ có mũ chất liệu nỉ lót bông kiểu dáng thể thao freeship mã HD3",1,3,2038,0,100017,1350000,1350000,1350000,giayhanoi_29,1242,119,163,137,2108,119,4.516202,11416.0,79,1,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15768000,14411820,1126.3110412268354
10347136922,87639161,Áo khoác cardigan len dệt kim dài tay xinh xắn chất dày dặn phong cách Hàn Quốc,1961,17,63,0,100017,2290000,2290000,2290000,30may.studio,10273,209,46,16,1320,209,4.821739,16384.0,48,1,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17738766,18297000,27.563762223639458
10641633210,87639161,Áo khoác bomber bóng chày form rộng đệm cotton thêu chữ unisex Hàn quốc,472,10,24,0,100017,2850000,2850000,2850000,30may.studio,10273,209,46,16,1320,209,4.821739,16384.0,48,1,0,0,2,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18674371,18297000,27.782512223639458
16034019625,87639161,Set áo khoác sơ mi nhung tăm dài và chân váy trơn chữ A kèm thắt lưng,15,0,4,0,100017,2200000,2200000,2200000,30may.studio,10273,209,46,16,1320,209,4.821739,16384.0,48,1,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15768000,3053632,23.118835034013607
13595850998,87639161,Áo khoác hoodie nỉ xốp nổi ô vuông form rộng dày dặn hot,346,0,4,0,100017,2000000,2000000,2000000,30may.studio,10273,209,46,16,1320,209,4.821739,16384.0,48,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3650066,2529000,27.782512223639458
10142389004,87639161,"Áo Khoác Cardigan Phong Cách Retro Thời Trang Cho Nữ Size M-4Xl , Cardigan len nữ sinh hàn quốc dáng rộng",279,2,82,0,100017,2600000,2600000,2600000,30may.studio,10273,209,46,16,1320,209,4.821739,16384.0,48,0,1,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18593925,18297000,27.782512223639458
9066846949,87639161,Áo khoác nỉ hoodie có mũ dáng rộng Hàn quốc cho nữ mùa Thu 2021,300,0,129,0,100017,1000000,1000000,1000000,30may.studio,10273,209,46,16,1320,209,4.821739,16384.0,48,0,1,0,5,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25271020,18297000,23.118835034013607
20246450852,832848431,✯Áo Khoác Dày Thời Trang Thu Đông✯Áo Khoác Cardigan Dệt Kim Mềm Dáng Rộng Thêu Hình Chú Chó Pudding Phong Cách Preppy Ngọt Ngào Thời Trang Thu Đông Cho Nữ,10835,2,2,0,100017,2989000,2989000,2989000,menglakeji.vn,132,626,1,0,10,626,4.545455,8816.0,95,0,1,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1373050,2529000,50.8472431746785
18541796185,832848431,✪Nhật Bản Dễ Thương✪Kuromi Áo Khoác Hoodie Mùa Đông Dáng Rộng Lót Lông Cừu Dày Mềm Mại Phong Cách Preppy Nhật Bản Dễ Phối Đồ Cho Nữ,47995,1,1,0,100017,1379000,1379000,1582000,menglakeji.vn,132,626,1,0,10,626,4.545455,8816.0,95,0,1,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2507255,2529000,50.45626510934952
20341794667,832848431,✪Nhật Bản Dễ Thương✪Kuromi Áo Khoác Cotton Mỏng Có Mũ Trùm Họa Tiết Cinnamon Dog Melody Kuromi Phong Cách Nhật Bản Thời Trang Mùa Thu Cho Nữ @ -,12994,0,1,0,100017,2135000,2135000,2499000,menglakeji.vn,132,626,1,0,10,626,4.545455,8816.0,95,1,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2507255,2529000,51.38393611476849
18446429987,832848431,✡Áo Sweater Dày Thời Trang Thu Đông✡Áo Khoác Tay Dài Dáng Rộng Mềm Mại Thêu Họa Tiết Chú Chó Cinnamon Kiểu Nhật Bản Thời Trang Thu Đông Cho Nữ,1823,1,1,0,100017,1946000,1946000,1946000,menglakeji.vn,132,626,1,0,10,626,4.545455,8816.0,95,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1377105,2529000,51.38393611476849
18043886237,68143471,Áo khoác TINY,282,67,99,0,100017,1700500,1700500,1800000,22.Nastore,35140,107,81,36,2403,107,4.802251,5397.0,86,1,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2054003,2529000,199.70026163809104
17664260875,68143471,Áo Khoác Nón Rời From Rộng Unisex (Nam Nữ Đều Mặc Được),282,12,75,0,100017,1757500,1757500,1757500,22.Nastore,35140,107,81,36,2403,107,4.802251,5397.0,86,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12594537,2529000,191.13745371984197
22500926067,68143471,Áo Khoác YASU From Rộng Unisex ( Nam nữ đều mặc được),113,4,5,0,100017,1890000,1890000,1890000,22.Nastore,35140,107,81,36,2403,107,4.802251,5397.0,86,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1123296,191.13745371984197
16786835253,68143471,Áo Khoác AMor,112,7,7,0,100017,1700500,1700500,1700500,22.Nastore,35140,107,81,36,2403,107,4.802251,5397.0,86,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2417194,174.87541568550495
18629801695,68143471,Áo Khoác Jeans From Rộng,22,5,33,0,100017,2090000,2090000,2090000,22.Nastore,35140,107,81,36,2403,107,4.802251,5397.0,86,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5431279,2529000,191.13745371984197
18305828758,68143471,Áo Khoác HORI From Rộng unisex ( Nam Nữ Đều Mặc Được),19,0,13,0,100011,1900000,1900000,1900000,22.Nastore,35140,107,81,36,2403,107,4.802251,5397.0,86,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11061985,2529000,202.59421163181963
18029067948,68143471,Áo Khoác Dumble From Rộng ( Nam nữ Đều Mặc Được),34,6,41,0,100017,1805000,1805000,1805000,22.Nastore,35140,107,81,36,2403,107,4.802251,5397.0,86,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5621581,2529000,174.87541568550495
14387760549,68143471,Áo khoác dù Lake,22,0,8,0,100017,1900000,1900000,1900000,22.Nastore,35140,107,81,36,2403,107,4.802251,5397.0,86,1,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9424163,2529000,191.13745371984197
17881199600,68143471,Áo Khoác Croptop OHOH,25,1,5,0,100017,1900000,1900000,1900000,22.Nastore,35140,107,81,36,2403,107,4.802251,5397.0,86,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5156110,2529000,199.70026163809104
